datetime,portfolio_value,cash,positions,return
2023-03-09 09:30:00-05:00,-2333.4375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.1738535787835438
2023-03-10 09:30:00-05:00,-93.4375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.9599571447703228
2023-03-11 09:30:00-05:00,-93.4375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-12 10:30:00-04:00,-93.4375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-13 10:30:00-04:00,2256.640625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-25.151337792642142
2023-03-14 10:30:00-04:00,32.0,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.9858196295655184
2023-03-15 10:30:00-04:00,1212.15625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",36.8798828125
2023-03-16 10:30:00-04:00,974.078125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.19640877568382786
2023-03-17 10:30:00-04:00,-664.3203125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-1.6819990054699154
2023-03-18 10:30:00-04:00,-664.3203125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-19 10:30:00-04:00,-664.3203125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-20 10:30:00-04:00,-44.796875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.932567356202886
2023-03-21 10:30:00-04:00,-1693.4375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",36.802581095221484
2023-03-22 10:30:00-04:00,-2074.8828125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.22524912345451198
2023-03-23 10:30:00-04:00,-1143.0390625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.4491066890072858
2023-03-24 10:30:00-04:00,-311.0390625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.7278841356307542
2023-03-25 10:30:00-04:00,-311.0390625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-26 10:30:00-04:00,-311.0390625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-03-27 10:30:00-04:00,-1918.71875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",5.168738854143119
2023-03-28 10:30:00-04:00,-1317.1171875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.313543380185345
2023-03-29 10:30:00-04:00,-2382.078125,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.8085544305449281
2023-03-30 10:30:00-04:00,-3447.0390625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.4470722124195654
2023-03-31 10:30:00-04:00,-3592.9609375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.042332527236917494
2023-04-01 10:30:00-04:00,-3592.9609375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-04-02 10:30:00-04:00,-3592.9609375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-04-03 10:30:00-04:00,-4665.6015625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.29853946192533587
2023-04-04 10:30:00-04:00,-5374.71875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.1519883723461437
2023-04-05 10:30:00-04:00,-4424.9609375,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.1767083742753981
2023-04-06 10:30:00-04:00,-4133.1171875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.06595397205130693
2023-04-07 10:30:00-04:00,-4133.1171875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-04-08 10:30:00-04:00,-4133.1171875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-04-09 10:30:00-04:00,-4133.1171875,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",0.0
2023-04-10 10:30:00-04:00,-4092.15625,100000.0,"[{'asset': SPY, 'quantity': -256.0}]",-0.009910422483030534
2023-04-11 10:30:00-04:00,-55488.543701171875,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",12.559732402977495
2023-04-12 10:30:00-04:00,-56098.72814941406,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.010996584295458911
2023-04-13 10:30:00-04:00,-55079.217224121094,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.018173512286724036
2023-04-14 10:30:00-04:00,-56454.98907470703,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.024978057422055056
2023-04-15 10:30:00-04:00,-56454.98907470703,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-04-16 10:30:00-04:00,-56454.98907470703,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-04-17 10:30:00-04:00,-56288.22814941406,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.0029538740158516763
2023-04-18 10:30:00-04:00,-57504.81491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.021613520294958333
2023-04-19 10:30:00-04:00,-56231.380462646484,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.02214483170175474
2023-04-20 10:30:00-04:00,-55848.58676147461,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.006807474723587115
2023-04-21 10:30:00-04:00,-56220.01092529297,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.006650556179777389
2023-04-22 10:30:00-04:00,-56220.01092529297,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-04-23 10:30:00-04:00,-56220.01092529297,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-04-24 10:30:00-04:00,-56144.206298828125,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.0013483566654864942
2023-04-25 10:30:00-04:00,-55609.81491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.009518192938647085
2023-04-26 10:30:00-04:00,-54146.880462646484,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.026307126729093633
2023-04-27 10:30:00-04:00,-54253.0,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0019598458202356728
2023-04-28 10:30:00-04:00,-55954.706298828125,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.031366123510738975
2023-04-29 10:30:00-04:00,-55954.706298828125,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-04-30 10:30:00-04:00,-55954.706298828125,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-01 10:30:00-04:00,-57463.130462646484,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.026957949806090786
2023-05-02 10:30:00-04:00,-57197.82583618164,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.00461695393774797
2023-05-03 10:30:00-04:00,-55905.43444824219,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.02259511387095281
2023-05-04 10:30:00-04:00,-54226.467224121094,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.03003227218769755
2023-05-05 10:30:00-04:00,-54976.89138793945,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.013838706488416674
2023-05-06 10:30:00-04:00,-54976.89138793945,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-07 10:30:00-04:00,-54976.89138793945,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-08 10:30:00-04:00,-56515.630462646484,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.027988833778342492
2023-05-09 10:30:00-04:00,-55818.27185058594,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.012339216714948642
2023-05-10 10:30:00-04:00,-56860.52185058594,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.018672201152875045
2023-05-11 10:30:00-04:00,-56129.054626464844,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.012864236913674332
2023-05-12 10:30:00-04:00,-56686.18508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0099258835972591
2023-05-13 10:30:00-04:00,-56686.18508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-14 10:30:00-04:00,-56686.18508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-15 10:30:00-04:00,-56231.380462646484,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.008023200463214919
2023-05-16 10:30:00-04:00,-56094.93444824219,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.0024265101315614768
2023-05-17 10:30:00-04:00,-56280.65231323242,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.003310777823648081
2023-05-18 10:30:00-04:00,-57247.09768676758,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.01717189360486371
2023-05-19 10:30:00-04:00,-59244.43508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.03488975831180752
2023-05-20 10:30:00-04:00,-59244.43508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-21 10:30:00-04:00,-59244.43508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-22 10:30:00-04:00,-58664.56555175781,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.009787746924775576
2023-05-23 10:30:00-04:00,-58073.31491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.010078496879815768
2023-05-24 10:30:00-04:00,-56307.18508911133,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.03041207178352745
2023-05-25 10:30:00-04:00,-57186.456298828125,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.015615612968846948
2023-05-26 10:30:00-04:00,-57410.06491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.003910167311156343
2023-05-27 10:30:00-04:00,-57410.06491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-28 10:30:00-04:00,-57410.06491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-29 10:30:00-04:00,-57410.06491088867,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.0
2023-05-30 10:30:00-04:00,-59949.369537353516,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.04423100079065101
2023-05-31 10:30:00-04:00,-58528.119537353516,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.02370750536608135
2023-06-01 10:30:00-04:00,-58456.10861206055,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",-0.00123036458137038
2023-06-02 10:30:00-04:00,-60885.5,100000.0,"[{'asset': SPY, 'quantity': -379.0}]",0.04155923898496083
2023-06-03 10:30:00-04:00,-113099.0,100000.0,"[{'asset': SPY, 'quantity': -502.0}]",0.8575687150470965
2023-06-04 10:30:00-04:00,-113099.0,100000.0,"[{'asset': SPY, 'quantity': -502.0}]",0.0
2023-06-05 10:30:00-04:00,-114996.55938720703,100000.0,"[{'asset': SPY, 'quantity': -502.0}]",0.01677786176011309
2023-06-06 10:30:00-04:00,-114188.34674072266,100000.0,"[{'asset': SPY, 'quantity': -502.0}]",-0.007028146327082929
2023-06-07 10:30:00-04:00,-64060.86645507814,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.43898945659896926
2023-06-08 10:30:00-04:00,-64273.80731201173,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.003324039600415274
2023-06-09 10:30:00-04:00,-63883.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0060799194551552915
2023-06-10 10:30:00-04:00,-63883.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-11 10:30:00-04:00,-63883.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-12 10:30:00-04:00,-63770.70516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0017582537142273313
2023-06-13 10:30:00-04:00,-63255.90588378908,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.008072661020744887
2023-06-14 10:30:00-04:00,-63058.175598144546,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.003125878649304137
2023-06-15 10:30:00-04:00,-63137.73831176759,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0012617351020443035
2023-06-16 10:30:00-04:00,-62355.00802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.012397186002759408
2023-06-17 10:30:00-04:00,-62355.00802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-18 10:30:00-04:00,-62355.00802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-19 10:30:00-04:00,-62355.00802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-20 10:30:00-04:00,-63006.695312500015,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.01045124212162607
2023-06-21 10:30:00-04:00,-63157.626312255874,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.002395475576163264
2023-06-22 10:30:00-04:00,-63416.195312500015,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.004094026570374165
2023-06-23 10:30:00-04:00,-63535.537597656265,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0018818897060626227
2023-06-24 10:30:00-04:00,-63535.537597656265,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-25 10:30:00-04:00,-63535.537597656265,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-06-26 10:30:00-04:00,-63571.80731201173,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0005708571254272599
2023-06-27 10:30:00-04:00,-63603.39602661134,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0004968981681545692
2023-06-28 10:30:00-04:00,-63287.49816894533,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.004966682243411125
2023-06-29 10:30:00-04:00,-63181.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0016823295523955561
2023-06-30 10:30:00-04:00,-62539.86645507814,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.010148003417007057
2023-07-01 10:30:00-04:00,-62539.86645507814,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-02 10:30:00-04:00,-62539.86645507814,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-03 10:30:00-04:00,-62366.70516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0027688144413414717
2023-07-04 10:30:00-04:00,-62366.70516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-05 10:30:00-04:00,-62484.876312255874,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0018947793098356147
2023-07-06 10:30:00-04:00,-62776.20516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.004662389919218413
2023-07-07 10:30:00-04:00,-62868.63616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0014723890924279726
2023-07-08 10:30:00-04:00,-62868.63616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-09 10:30:00-04:00,-62868.63616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-10 10:30:00-04:00,-62921.287597656265,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0008374832258291054
2023-07-11 10:30:00-04:00,-62655.695312500015,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.004221024319377431
2023-07-12 10:30:00-04:00,-61960.71502685548,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.011092052880081638
2023-07-13 10:30:00-04:00,-61784.047454834,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.002851283622936074
2023-07-14 10:30:00-04:00,-61482.18545532228,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.004885759543875601
2023-07-15 10:30:00-04:00,-61482.18545532228,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-16 10:30:00-04:00,-61482.18545532228,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-17 10:30:00-04:00,-61640.13616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0025690484640645828
2023-07-18 10:30:00-04:00,-61479.84674072267,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0026004067912883677
2023-07-19 10:30:00-04:00,-60952.175598144546,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.008582831131695223
2023-07-20 10:30:00-04:00,-61050.45516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.001612404652807653
2023-07-21 10:30:00-04:00,-61075.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0004024961113309189
2023-07-22 10:30:00-04:00,-61075.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-23 10:30:00-04:00,-61075.02774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-24 10:30:00-04:00,-61144.05731201173,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0011302421642200855
2023-07-25 10:30:00-04:00,-61079.70516967775,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0010524676503818053
2023-07-26 10:30:00-04:00,-61015.356597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0010535180482384998
2023-07-27 10:30:00-04:00,-60483.00802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.00872482931281704
2023-07-28 10:30:00-04:00,-60850.38616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.006074071963350081
2023-07-29 10:30:00-04:00,-60850.38616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-30 10:30:00-04:00,-60850.38616943361,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-07-31 10:30:00-04:00,-60671.376312255874,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0029418031412207224
2023-08-01 10:30:00-04:00,-60804.75802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0021984290117420535
2023-08-02 10:30:00-04:00,-61158.09674072267,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.005811037262047902
2023-08-03 10:30:00-04:00,-61767.66574096681,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.009967102194634814
2023-08-04 10:30:00-04:00,-61454.106597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.005076428569947389
2023-08-05 10:30:00-04:00,-61454.106597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-08-06 10:30:00-04:00,-61454.106597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-08-07 10:30:00-04:00,-61689.27774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0038267766890969224
2023-08-08 10:30:00-04:00,-61762.98831176759,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0011948684437375068
2023-08-09 10:30:00-04:00,-61651.83688354494,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0017996445972073838
2023-08-10 10:30:00-04:00,-61750.11645507814,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0015941061369970644
2023-08-11 10:30:00-04:00,-62243.856597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.00799577670726248
2023-08-12 10:30:00-04:00,-62243.856597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-08-13 10:30:00-04:00,-62243.856597900405,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.0
2023-08-14 10:30:00-04:00,-62158.445312500015,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.0013722042635011533
2023-08-15 10:30:00-04:00,-61974.75802612306,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",-0.002955146085998006
2023-08-16 10:30:00-04:00,-62420.52774047853,-114188.34674072267,"[{'asset': SPY, 'quantity': 117.0}]",0.007192762481905479
