2025-08-11 19:40:20,001: root: INFO: Current backtesting datetime 2025-07-24 09:30:00-04:00
2025-08-11 19:40:20,003: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,003: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,004: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:40:20,005: root: INFO: Current backtesting datetime 2025-07-24 16:00:00-04:00
2025-08-11 19:40:20,005: root: INFO: Current backtesting datetime 2025-07-25 09:30:00-04:00
2025-08-11 19:40:20,006: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,006: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,006: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:40:20,007: root: INFO: Current backtesting datetime 2025-07-25 16:00:00-04:00
2025-08-11 19:40:20,008: root: INFO: Current backtesting datetime 2025-07-26 09:30:00-04:00
2025-08-11 19:40:20,008: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-08-11 19:40:20,008: root: INFO: Current backtesting datetime 2025-07-26 09:29:00-04:00
2025-08-11 19:40:20,008: root: INFO: Current backtesting datetime 2025-07-26 09:29:00-04:00
2025-08-11 19:40:20,008: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-08-11 19:40:20,008: root: INFO: Current backtesting datetime 2025-07-28 08:30:00-04:00
2025-08-11 19:40:20,013: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-08-11 19:40:20,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-08-11 19:40:20,015: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-08-11 19:40:20,016: root: INFO: Current backtesting datetime 2025-07-28 09:30:00-04:00
2025-08-11 19:40:20,016: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-08-11 19:40:20,017: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,018: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,018: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:40:20,019: root: INFO: Current backtesting datetime 2025-07-28 16:00:00-04:00
2025-08-11 19:40:20,019: root: INFO: Current backtesting datetime 2025-07-29 09:30:00-04:00
2025-08-11 19:40:20,020: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,020: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:40:20[0m
2025-08-11 19:40:20,022: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:40:20,022: root: INFO: Current backtesting datetime 2025-07-29 16:00:00-04:00
2025-08-11 19:40:20,022: root: INFO: Current backtesting datetime 2025-07-30 09:30:00-04:00
2025-08-11 19:40:20,022: root: INFO: Current backtesting datetime 2025-07-30 15:59:00-04:00
2025-08-11 19:40:20,022: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2025-08-11 19:40:20,022: root: INFO: Current backtesting datetime 2025-07-30 16:00:00-04:00
2025-08-11 19:40:20,022: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-08-11 19:40:20,022: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2025-08-11 19:40:20,056: root: INFO: Backtesting finished
